date_time,id_A,ask_A,ask_vol_A,bid_A,bid_vol_A,last_A,id_B,ask_B,ask_vol_B,bid_B,bid_vol_B,last_B,spd_ask,spd_bid,spd_last,trading_date
2018-05-17 21:11:00,al1808,14920.0,80.0,14915.0,14.0,14915.0,al1809,14975.0,6.0,14970.0,4.0,14970.0,-55.0,-55.0,-55.0,2018-05-18
2018-05-17 21:12:00,al1808,14915.0,18.0,14910.0,37.0,14910.0,al1809,14970.0,1.0,14965.0,27.0,14970.0,-55.0,-55.0,-60.0,2018-05-18
2018-05-17 21:13:00,al1808,14915.0,13.0,14910.0,26.0,14915.0,al1809,14970.0,2.0,14965.0,20.0,14970.0,-55.0,-55.0,-55.0,2018-05-18
2018-05-17 21:14:00,al1808,14915.0,39.0,14910.0,100.0,14910.0,al1809,14970.0,56.0,14960.0,29.0,14965.0,-50.0,-55.0,-55.0,2018-05-18
2018-05-17 21:15:00,al1808,14910.0,93.0,14905.0,6.0,14905.0,al1809,14965.0,23.0,14960.0,22.0,14965.0,-55.0,-55.0,-60.0,2018-05-18
2018-05-17 21:16:00,al1808,14915.0,74.0,14905.0,38.0,14910.0,al1809,14970.0,33.0,14960.0,20.0,14965.0,-55.0,-55.0,-55.0,2018-05-18
2018-05-17 21:17:00,al1808,14910.0,19.0,14905.0,35.0,14910.0,al1809,14970.0,35.0,14960.0,30.0,14965.0,-55.0,-60.0,-55.0,2018-05-18
2018-05-17 21:18:00,al1808,14915.0,88.0,14905.0,44.0,14910.0,al1809,14970.0,21.0,14965.0,4.0,14970.0,-60.0,-55.0,-60.0,2018-05-18
2018-05-17 21:19:00,al1808,14915.0,93.0,14910.0,5.0,14915.0,al1809,14970.0,20.0,14960.0,36.0,14970.0,-50.0,-55.0,-55.0,2018-05-18
2018-05-17 21:20:00,al1808,14910.0,28.0,14905.0,29.0,14910.0,al1809,14965.0,3.0,14960.0,26.0,14965.0,-55.0,-55.0,-55.0,2018-05-18
2018-05-17 21:21:00,al1808,14915.0,98.0,14910.0,6.0,14910.0,al1809,14970.0,12.0,14960.0,29.0,14965.0,-50.0,-55.0,-55.0,2018-05-18
2018-05-17 21:22:00,al1808,14910.0,67.0,14905.0,20.0,14910.0,al1809,14965.0,19.0,14960.0,22.0,14965.0,-55.0,-55.0,-55.0,2018-05-18
2018-05-17 21:23:00,al1808,14915.0,60.0,14910.0,46.0,14915.0,al1809,14975.0,46.0,14965.0,15.0,14965.0,-55.0,-60.0,-50.0,2018-05-18
2018-05-17 21:24:00,al1808,14925.0,28.0,14920.0,17.0,14920.0,al1809,14980.0,20.0,14975.0,8.0,14975.0,-55.0,-55.0,-55.0,2018-05-18
2018-05-17 21:25:00,al1808,14930.0,34.0,14925.0,4.0,14925.0,al1809,14985.0,15.0,14980.0,8.0,14985.0,-55.0,-55.0,-60.0,2018-05-18
2018-05-17 21:26:00,al1808,14925.0,6.0,14920.0,42.0,14925.0,al1809,14980.0,6.0,14975.0,12.0,14980.0,-55.0,-55.0,-55.0,2018-05-18
2018-05-17 21:27:00,al1808,14925.0,43.0,14920.0,33.0,14920.0,al1809,14980.0,5.0,14975.0,12.0,14980.0,-55.0,-55.0,-60.0,2018-05-18
