date_time,id_A,ask_A,ask_vol_A,bid_A,bid_vol_A,last_A,id_B,ask_B,ask_vol_B,bid_B,bid_vol_B,last_B,spd_ask,spd_bid,spd_last,trading_date
2019-07-18 21:11:00,al1910,13900.0,29.0,13895.0,50.0,13900.0,al1911,13925.0,134.0,13920.0,69.0,13925.0,-25.0,-25.0,-25.0,2019-07-19
2019-07-18 21:12:00,al1910,13900.0,97.0,13895.0,55.0,13900.0,al1911,13925.0,134.0,13920.0,42.0,13925.0,-25.0,-25.0,-25.0,2019-07-19
2019-07-18 21:13:00,al1910,13900.0,105.0,13895.0,54.0,13900.0,al1911,13925.0,135.0,13920.0,42.0,13925.0,-25.0,-25.0,-25.0,2019-07-19
2019-07-18 21:14:00,al1910,13900.0,106.0,13895.0,42.0,13900.0,al1911,13925.0,134.0,13920.0,41.0,13925.0,-25.0,-25.0,-25.0,2019-07-19
2019-07-18 21:15:00,al1910,13900.0,52.0,13895.0,97.0,13900.0,al1911,13925.0,69.0,13920.0,37.0,13925.0,-25.0,-25.0,-25.0,2019-07-19
2019-07-18 21:16:00,al1910,13900.0,92.0,13895.0,67.0,13900.0,al1911,13925.0,69.0,13920.0,37.0,13925.0,-25.0,-25.0,-25.0,2019-07-19
2019-07-18 21:17:00,al1910,13905.0,109.0,13900.0,14.0,13900.0,al1911,13930.0,113.0,13925.0,16.0,13925.0,-25.0,-25.0,-25.0,2019-07-19
2019-07-18 21:18:00,al1910,13905.0,63.0,13900.0,16.0,13900.0,al1911,13930.0,116.0,13925.0,27.0,13925.0,-25.0,-25.0,-25.0,2019-07-19
2019-07-18 21:19:00,al1910,13905.0,62.0,13900.0,23.0,13900.0,al1911,13930.0,116.0,13925.0,22.0,13925.0,-25.0,-25.0,-25.0,2019-07-19
2019-07-18 21:20:00,al1910,13905.0,62.0,13900.0,19.0,13900.0,al1911,13930.0,110.0,13925.0,18.0,13925.0,-25.0,-25.0,-25.0,2019-07-19
2019-07-18 21:21:00,al1910,13905.0,62.0,13900.0,20.0,13900.0,al1911,13930.0,110.0,13925.0,18.0,13925.0,-25.0,-25.0,-25.0,2019-07-19
2019-07-18 21:22:00,al1910,13905.0,62.0,13900.0,20.0,13900.0,al1911,13930.0,110.0,13925.0,22.0,13925.0,-25.0,-25.0,-25.0,2019-07-19
2019-07-18 21:23:00,al1910,13905.0,62.0,13900.0,20.0,13900.0,al1911,13930.0,110.0,13925.0,22.0,13925.0,-25.0,-25.0,-25.0,2019-07-19
2019-07-18 21:24:00,al1910,13905.0,64.0,13900.0,39.0,13900.0,al1911,13930.0,110.0,13925.0,22.0,13925.0,-25.0,-25.0,-25.0,2019-07-19
2019-07-18 21:25:00,al1910,13905.0,55.0,13900.0,7.0,13900.0,al1911,13930.0,110.0,13925.0,13.0,13925.0,-25.0,-25.0,-25.0,2019-07-19
